Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Værelser,Badeværelser,Toiletter,KælderAreal,Distance_to_rådhus,Nearest_Metro_Distance,Nearest_Tog_Distance,Price_per_kvdm,Price_million,Natural_log_Price,Natural_log_Price_per_kvdm,København,Albertslund,Ballerup,Brøndby,Frederiksberg,Furesø,Gentofte,Gladsaxe,Glostrup,Greve,Herlev,Hvidovre,Ishøj,Lyngby-Taarbak,Rudersdal,Rødovre,Tarnby,Vallensbak,Ejerlejlighed,Villa,Rækkehus,Year,2015,2016,2017,2018,2019,2020,2021,2022,2023,D_metro_1-2,D_metro_2-3,D_metro_3_plus,D_Tog_1-3,D_Tog_3-6,D_Tog_6_plus,D_Radhus_1-5,D_Radhus_5-10,D_Radhus_10_plus,After corona lockdown,ejendom_alder,ln_ejendom_alder,ln_KælderAreal,Værelser_squared,Toiletter_squared,Badeværelser_squared,ln_Distance_to_rådhus,D_metro_0-1,D_Tog_0-1,D_Radhus_0-1
2021-09-15,6100000,"Solgt, Fri handel",1920,https://www.boligsiden.dk/adresse/mellemvangen-3-2700-broenshoej-01014720___3_______,Mellemvangen 3 2700 Brønshøj,Mellemvangen 3 2700,113.0,55.7104712,12.5115544,København,Villa,4.0,2.0,2.0,43.0,5.261410129249519,2.433076174810806,1.9319088664965254,53982.30088495575,6.1,15.623799329143539,10.896411510431198,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,103,4.6443908991413725,3.784189633918261,16.0,4.0,4.0,1.834405420008225,0,0,0
2023-09-12,4800000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/tybjergvej-25-2720-vanloese-01017732__25_______,Tybjergvej 25 2720 Vanløse,Tybjergvej 25 2720,95.0,55.6926834,12.4744835,København,Villa,4.0,2.0,2.0,83.0,6.214162025416244,0.4462474607556206,0.30505623338674437,50526.31578947369,4.8,15.38412647587812,10.83024958427758,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,89,4.499809670330265,4.430816798843313,16.0,4.0,4.0,1.9760460420872161,1,1,0
2017-03-14,3150000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/tybjergvej-25-2720-vanloese-01017732__25_______,Tybjergvej 25 2720 Vanløse,Tybjergvej 25 2720,95.0,55.6926834,12.4744835,København,Villa,4.0,2.0,2.0,83.0,6.214162025416244,0.4462474607556206,0.30505623338674437,33157.89473684211,3.15,14.962913010801817,10.409036119201275,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,4.499809670330265,4.430816798843313,16.0,4.0,4.0,1.9760460420872161,1,1,0
2020-07-13,4850000,"Solgt, Fri handel",1969,https://www.boligsiden.dk/adresse/kornskyldvej-104-2300-koebenhavn-s-01013912_104_______,Kornskyldvej 104 2300 København S,Kornskyldvej 104 2300,148.0,55.6303111,12.5858762,København,Villa,4.0,1.0,2.0,0.0,5.1906690483109434,0.6615428843973075,4.0765424178653955,32770.27027027027,4.85,15.394489262913666,10.397276989149551,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,54,4.007333185232471,0.0,16.0,4.0,1.0,1.8230431662048066,1,0,0
2023-02-27,8400000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/stadfeldtsvej-16-2500-valby-01016796__16_______,Stadfeldtsvej 16 2500 Valby,Stadfeldtsvej 16 2500,133.0,55.6624707,12.4968739,København,Villa,6.0,2.0,2.0,56.0,4.773866729058869,2.547645574429467,0.2811774404466767,63157.89473684211,8.4,15.943742263813542,11.053393135591788,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,88,4.48863636973214,4.04305126783455,36.0,4.0,4.0,1.7533419997583772,0,1,0
2020-09-04,6045000,"Solgt, Fri handel",1903,https://www.boligsiden.dk/adresse/toelloesevej-26-2700-broenshoej-01017764__26_______,Tølløsevej 26 2700 Brønshøj,Tølløsevej 26 2700,148.0,55.7048366,12.4883182,København,Villa,6.0,1.0,1.0,79.0,5.99206220888431,1.5779915684219574,1.3503733958859296,40844.59459459459,6.045,15.61474204203103,10.617529768266914,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,120,4.795790545596741,4.382026634673881,36.0,1.0,1.0,1.9447755354653011,0,0,0
2017-03-23,3420000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/tryggevaeldevej-110-2700-broenshoej-01017664_110_______,Tryggevældevej 110 2700 Brønshøj,Tryggevældevej 110 2700,203.0,55.7019013,12.4835074,København,Villa,6.0,2.0,2.0,64.0,6.088229665347867,1.195211433220527,0.9419449293925095,16847.290640394087,3.42,15.045151109038787,9.731945129997001,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,98,4.59511985013459,4.174387269895637,36.0,4.0,4.0,1.9584356147738773,0,1,0
2023-01-26,4500000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/kinavej-5-2300-koebenhavn-s-01013668___5_______,Kinavej 5 2300 København S,Kinavej 5 2300,78.0,55.6509915,12.6269428,København,Villa,4.0,1.0,1.0,6.0,4.572260487931811,0.6506775885872245,4.512889308511662,57692.307692307695,4.5,15.319587954740548,10.962879128050956,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,96,4.574710978503383,1.9459101490553132,16.0,1.0,1.0,1.7178008042741937,1,0,0
2016-03-02,4050000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/iranvej-25-2300-koebenhavn-s-01013280__25_______,Iranvej 25 2300 København S,Iranvej 25 2300,89.0,55.6490121,12.6309075,København,Villa,4.0,1.0,2.0,49.0,4.903659848668235,0.630471283253195,4.8249794998929865,45505.61797752809,4.05,15.214227439082721,10.725591069350582,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,4.59511985013459,3.912023005428146,16.0,4.0,1.0,1.775572471930483,1,0,0
2020-08-27,5000000,"Solgt, Fri handel",1952,https://www.boligsiden.dk/adresse/ilfordvej-6-2300-koebenhavn-s-01013260___6_______,Ilfordvej 6 2300 København S,Ilfordvej 6 2300,125.0,55.6391717,12.6017524,København,Villa,4.0,2.0,2.0,76.0,4.580892756450596,1.208450729461661,3.931776423766555,40000.0,5.0,15.424948470398375,10.596634733096073,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,71,4.276666119016055,4.343805421853684,16.0,4.0,4.0,1.7193487557912805,0,0,0
2020-03-26,4450000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/doennerupvej-12-2720-vanloese-01011412__12_______,Dønnerupvej 12 2720 Vanløse,Dønnerupvej 12 2720,94.0,55.6957235,12.4962905,København,Villa,4.0,1.0,1.0,94.0,5.062868207865527,1.0734397860673357,0.9955621588085419,47340.425531914894,4.45,15.308414654142423,10.76511987187242,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,89,4.499809670330265,4.553876891600541,16.0,1.0,1.0,1.802182989737312,0,1,0
2015-01-31,4495000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/oestergaards-alle-6-2500-valby-01018596___6_______,Østergårds Allé 6 2500 Valby,Østergårds Allé 6 2500,166.0,55.6471791,12.5038269,København,Villa,4.0,1.0,2.0,0.0,5.201167654197144,3.2822513628458747,0.8715101718719369,27078.31325301205,4.495,15.318476225887858,10.206488437531315,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,2.8903717578961645,0.0,16.0,4.0,1.0,1.8247376056410487,0,1,0
2018-02-21,4495000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/lindehaven-23-2500-valby-01014328__23_______,Lindehaven 23 2500 Valby,Lindehaven 23 2500,101.0,55.6538737,12.5007903,København,Villa,4.0,2.0,2.0,45.0,4.942072733390965,3.0231794273777473,0.6554758943650181,44504.9504950495,4.495,15.318476225887858,10.703355709046598,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87,4.477336814478207,3.828641396489095,16.0,4.0,4.0,1.7820580175227148,0,1,0
2018-04-05,7952000,"Solgt, Fri handel",2014,https://www.boligsiden.dk/adresse/emdrup-engvej-17-2400-koebenhavn-nv-01011524__17_______,Emdrup Engvej 17 2400 København NV,Emdrup Engvej 17 2400,197.0,55.7243541,12.5345957,København,Villa,6.0,2.0,2.0,0.0,5.792936666157455,2.4942137047287862,0.5423163767225329,40365.48223350254,7.952,15.888934027318546,10.605730298580559,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,2.302585092994046,0.0,36.0,4.0,4.0,1.9158833467677119,0,1,0
2020-09-04,5825000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/hoejdevangs-alle-33-1-2300-koebenhavn-s-01013192__33__1____,"Højdevangs Allé 33, 1. 2300 København S",Højdevangs Allé 33,85.0,55.6523406,12.6053345,København,Villa,4.0,1.0,1.0,97.0,3.478109668505776,1.097292467895653,3.2102309383630185,68529.41176470589,5.825,15.577669557416039,11.135018300925722,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,101,4.624972813284271,4.584967478670572,16.0,1.0,1.0,1.4992010083871212,0,0,0
2020-09-04,3975000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/hoejdevangs-alle-33-1-2300-koebenhavn-s-01013192__33__1____,"Højdevangs Allé 33, 1. 2300 København S",Højdevangs Allé 33,85.0,55.6523406,12.6053345,København,Villa,4.0,1.0,1.0,97.0,3.478109668505776,1.097292467895653,3.2102309383630185,46764.705882352944,3.975,15.19553530607057,10.752884049580253,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,101,4.624972813284271,4.584967478670572,16.0,1.0,1.0,1.4992010083871212,0,0,0
2015-06-11,2725000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/hoejdevangs-alle-33-1-2300-koebenhavn-s-01013192__33__1____,"Højdevangs Allé 33, 1. 2300 København S",Højdevangs Allé 33,85.0,55.6523406,12.6053345,København,Villa,4.0,1.0,1.0,97.0,3.478109668505776,1.097292467895653,3.2102309383630185,32058.823529411766,2.725,14.817978986079481,10.375327729589165,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,101,4.624972813284271,4.584967478670572,16.0,1.0,1.0,1.4992010083871212,0,0,0
2019-06-21,3150000,"Solgt, Fri handel",2022,https://www.boligsiden.dk/adresse/kildeloebet-37-2700-broenshoej-01013652__37_______,Kildeløbet 37 2700 Brønshøj,Kildeløbet 37 2700,212.0,55.7043172,12.4589622,København,Villa,8.0,2.0,3.0,0.0,7.586652784475537,2.0110573224933055,0.6491756399992715,14858.490566037735,3.15,14.962913010801817,9.606326736129803,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6931471805599453,0.0,64.0,9.0,4.0,2.150208995851931,0,1,0
2017-03-31,5200000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/hagbardvej-9-2300-koebenhavn-s-01012512___9_______,Hagbardvej 9 2300 København S,Hagbardvej 9 2300,170.0,55.6562655,12.6360577,København,Villa,5.0,2.0,2.0,0.0,4.7388652430557885,0.2623671878741194,4.785470980900915,30588.235294117647,5.2,15.464169183551656,10.328370746501394,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1.791759469228055,0.0,25.0,4.0,4.0,1.7472614979402448,1,0,0
2017-12-13,4250000,"Solgt, Fri handel",1953,https://www.boligsiden.dk/adresse/blommehaven-11-2500-valby-01010608__11_______,Blommehaven 11 2500 Valby,Blommehaven 11 2500,105.0,55.6474844,12.5032434,København,Villa,5.0,1.0,1.0,60.0,5.209266057179315,3.2884038683848376,0.8943566361355018,40476.19047619047,4.25,15.2624295409006,10.608469190743076,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,70,4.2626798770413155,4.110873864173311,25.0,1.0,1.0,1.8260427017110163,0,1,0
2017-08-21,6995000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/panumsvej-54-2500-valby-01015408__54_______,Panumsvej 54 2500 Valby,Panumsvej 54 2500,135.0,55.662963,12.498108,København,Villa,4.0,1.0,2.0,72.0,4.683206841652891,2.4670132396735567,0.31080470954708583,51814.81481481482,6.995,15.760706166081718,10.85543138764329,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87,4.477336814478207,4.290459441148391,16.0,4.0,1.0,1.73751565821307,0,1,0
2018-11-05,3910000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/husumvej-80-2700-broenshoej-01013096__80_______,Husumvej 80 2700 Brønshøj,Husumvej 80 2700,110.0,55.7042541,12.4791538,København,Villa,5.0,1.0,2.0,65.0,6.453008600700188,1.452729466775737,0.8411610323744388,35545.454545454544,3.91,15.179047931961549,10.478567566169133,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,94,4.553876891600541,4.189654742026425,25.0,4.0,1.0,2.0086177898905975,0,1,0
2015-01-28,3075000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/husumvej-80-2700-broenshoej-01013096__80_______,Husumvej 80 2700 Brønshøj,Husumvej 80 2700,110.0,55.7042541,12.4791538,København,Villa,5.0,1.0,2.0,65.0,6.453008600700188,1.452729466775737,0.8411610323744388,27954.545454545456,3.075,14.938815459222756,10.238335093430338,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,94,4.553876891600541,4.189654742026425,25.0,4.0,1.0,2.0086177898905975,0,1,0
2017-11-17,5650000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/sonnerupvej-26-2700-broenshoej-01016728__26_______,Sonnerupvej 26 2700 Brønshøj,Sonnerupvej 26 2700,124.0,55.70219299999999,12.4895797,København,Villa,3.0,1.0,2.0,74.0,5.771899073508781,1.328510831026213,1.315260007984295,45564.51612903226,5.65,15.547166103122624,10.726884537517586,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,91,4.5217885770490405,4.31748811353631,9.0,4.0,1.0,1.9127815606614227,0,0,0
2017-06-14,2700000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/smoerumvej-16-2700-broenshoej-01016644__16_______,Smørumvej 16 2700 Brønshøj,Smørumvej 16 2700,170.0,55.7012142,12.4759767,København,Villa,6.0,2.0,2.0,0.0,6.474649617311475,1.155404502363364,0.47863369901334923,15882.35294117647,2.7,14.808762330974558,9.672963893924296,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1.791759469228055,0.0,36.0,4.0,4.0,2.0115172442398688,0,1,0
2017-04-03,2775000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/herslevvej-5-2700-broenshoej-01012864___5_______,Herslevvej 5 2700 Brønshøj,Herslevvej 5 2700,80.0,55.7122937,12.4668551,København,Villa,3.0,1.0,1.0,80.0,7.5717150125110475,2.506343466097243,0.36630072301404015,34687.5,2.775,14.836161305162673,10.45413467048879,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84,4.442651256490317,4.394449154672439,9.0,1.0,1.0,2.148467830734703,0,1,0
2017-04-15,4350000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/nystedvej-53-2500-valby-01015132__53_______,Nystedvej 53 2500 Valby,Nystedvej 53 2500,173.0,55.6656025,12.4874746,København,Villa,6.0,3.0,3.0,99.0,5.2485109076613545,2.3730349185396125,0.4193003804331103,25144.50867052023,4.35,15.285686403064867,10.132394808567089,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,86,4.465908118654584,4.605170185988092,36.0,9.0,9.0,1.8323431805869492,0,1,0
2017-03-15,4800000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/kirketoften-20-2700-broenshoej-01013688__20_______,Kirketoften 20 2700 Brønshøj,Kirketoften 20 2700,94.0,55.7068804,12.4993838,København,Villa,4.0,1.0,1.0,42.0,5.555988509051569,2.0820533473323035,2.072755700230491,51063.82978723404,4.8,15.38412647587812,10.840831693608115,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,95,4.564348191467836,3.7612001156935624,16.0,1.0,1.0,1.8803789081423365,0,0,0
2017-02-07,3300000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/syriensvej-49-2300-koebenhavn-s-01017236__49_______,Syriensvej 49 2300 København S,Syriensvej 49 2300,178.0,55.6489756,12.6232324,København,Villa,6.0,2.0,2.0,0.0,4.535424370508357,0.9636310114762529,4.384498716204244,18539.325842696628,3.3,15.009433026436708,9.827649476144623,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1.791759469228055,0.0,36.0,4.0,4.0,1.7111682335934577,1,0,0
2023-10-18,5150000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/tybjergvej-80-2720-vanloese-01017732__80_______,Tybjergvej 80 2720 Vanløse,Tybjergvej 80 2720,107.0,55.6989944,12.470669,København,Villa,3.0,1.0,2.0,0.0,6.67802645923578,1.0832707548996117,0.08566474904015985,48130.84112149533,5.15,15.454507272639919,10.781678438178012,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,99,4.605170185988092,0.0,9.0,4.0,1.0,2.038362542683085,0,1,0
2017-11-21,2750000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/tybjergvej-80-2720-vanloese-01017732__80_______,Tybjergvej 80 2720 Vanløse,Tybjergvej 80 2720,107.0,55.6989944,12.470669,København,Villa,3.0,1.0,2.0,0.0,6.67802645923578,1.0832707548996117,0.08566474904015985,25700.934579439254,2.75,14.827111469642754,10.154282635180849,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,99,4.605170185988092,0.0,9.0,4.0,1.0,2.038362542683085,0,1,0
2017-11-21,2750000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/tybjergvej-80-2720-vanloese-01017732__80_______,Tybjergvej 80 2720 Vanløse,Tybjergvej 80 2720,107.0,55.6989944,12.470669,København,Villa,3.0,1.0,2.0,0.0,6.67802645923578,1.0832707548996117,0.08566474904015985,25700.934579439254,2.75,14.827111469642754,10.154282635180849,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,99,4.605170185988092,0.0,9.0,4.0,1.0,2.038362542683085,0,1,0
2015-05-20,4478000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/greisvej-16-2300-koebenhavn-s-01012288__16_______,Greisvej 16 2300 København S,Greisvej 16 2300,146.0,55.6446492,12.6189677,København,Villa,7.0,2.0,2.0,52.0,4.6852632805433405,1.2187859430922814,4.375959667720136,30671.23287671233,4.478,15.314687076140837,10.3310804544325,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,94,4.553876891600541,3.970291913552122,49.0,4.0,4.0,1.7378774375713786,0,0,0
2017-09-07,4145000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/kansasvej-9-2300-koebenhavn-s-01013552___9_______,Kansasvej 9 2300 København S,Kansasvej 9 2300,114.0,55.6350543,12.5916161,København,Villa,5.0,1.0,1.0,114.0,4.769343562362512,0.7637919418982004,3.9220868762895154,36359.649122807015,4.145,15.237413346551532,10.501214898157038,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,69,4.248495242049359,4.74493212836325,25.0,1.0,1.0,1.7525583066931611,1,0,0
2022-08-30,6300000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/baekkeskovvej-44-2700-broenshoej-01011020__44_______,Bækkeskovvej 44 2700 Brønshøj,Bækkeskovvej 44 2700,134.0,55.6982753,12.4926567,København,Villa,4.0,2.0,2.0,100.0,5.393148718124657,1.0652876163807241,1.2326071579595537,47014.92537313433,6.3,15.65606019136176,10.75822039141085,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,89,4.499809670330265,4.61512051684126,16.0,4.0,4.0,1.8552269041645202,0,0,0
2017-02-28,3700000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/jansvej-10-2300-koebenhavn-s-01013340__10_______,Jansvej 10 2300 København S,Jansvej 10 2300,128.0,55.6457236,12.6171183,København,Villa,3.0,1.0,1.0,0.0,4.518851359368577,1.3344199005253687,4.214572202777197,28906.25,3.7,15.123843377614453,10.271813113694837,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,93,4.543294782270004,0.0,9.0,1.0,1.0,1.7081697515649756,0,0,0
2015-12-17,2895000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/jyllingevej-79-2720-vanloese-01013464__79_______,Jyllingevej 79 2720 Vanløse,Jyllingevej 79 2720,118.0,55.6909157,12.4804175,København,Villa,5.0,1.0,1.0,12.0,5.801125969495339,0.056918996880263736,0.18443404835447463,24533.898305084746,2.895,14.878495668989233,10.107811044523569,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,4.61512051684126,2.5649493574615367,25.0,1.0,1.0,1.9170881822238997,1,1,0
2023-05-24,18250000,"Solgt, Fri handel",1938,https://www.boligsiden.dk/adresse/tuborgvej-10-2900-hellerup-01017684__10_______,Tuborgvej 10 2900 Hellerup,Tuborgvej 10 2900,310.0,55.7272571,12.5734163,København,Villa,7.0,2.0,3.0,164.0,5.703359614094936,2.0128540776443677,0.5524963406519814,58870.967741935485,18.25,16.719675637992776,10.983103340513583,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,85,4.454347296253507,5.10594547390058,49.0,9.0,4.0,1.9026088356599744,0,1,0
2015-06-26,3160000,"Solgt, Fri handel",1959,https://www.boligsiden.dk/adresse/sandhoejen-3-2720-vanloese-01016216___3_______,Sandhøjen 3 2720 Vanløse,Sandhøjen 3 2720,103.0,55.69518,12.4706732,København,Villa,4.0,2.0,2.0,44.0,6.527605382226724,0.7882416639843183,0.4448184560416033,30679.611650485436,3.16,14.966082585563095,10.33135359733346,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,4.174387269895637,3.8066624897703196,16.0,4.0,4.0,2.018576980907339,1,1,0
2018-03-13,4000000,"Solgt, Fri handel",1957,https://www.boligsiden.dk/adresse/irlandsvej-7-2300-koebenhavn-s-01013288___7_______,Irlandsvej 7 2300 København S,Irlandsvej 7 2300,102.0,55.6522399,12.6032279,København,Villa,4.0,2.0,2.0,102.0,3.4019715350898885,0.9793356272987016,3.0981562694935763,39215.686274509804,4.0,15.201804919084164,10.576832105799893,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,4.204692619390966,4.634728988229636,16.0,4.0,4.0,1.4820525167248642,1,0,0
2018-03-09,3150000,"Solgt, Fri handel",1940,https://www.boligsiden.dk/adresse/oxford-alle-91-2300-koebenhavn-s-01015384__91_______,Oxford Allé 91 2300 København S,Oxford Allé 91 2300,110.0,55.6390508,12.6007739,København,Villa,3.0,1.0,1.0,11.0,4.565886657088651,1.1656894416346362,3.9008957961879656,28636.363636363636,3.15,14.962913010801817,10.2624326450094,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,83,4.430816798843313,2.4849066497880004,9.0,1.0,1.0,1.7166562994555872,0,0,0
2016-09-05,4175000,"Solgt, Fri handel",1940,https://www.boligsiden.dk/adresse/svend-goenges-vej-28-2700-broenshoej-01017168__28_______,Svend Gønges Vej 28 2700 Brønshøj,Svend Gønges Vej 28 2700,100.0,55.7026949,12.5013827,København,Villa,4.0,2.0,2.0,98.0,5.178273981572245,1.7985793008193112,1.61697844916988,41750.0,4.175,15.244624916267092,10.639454730279002,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,83,4.430816798843313,4.59511985013459,16.0,4.0,4.0,1.8210389414528751,0,0,0
