Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2015-04-12,3600000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/noeddehaven-8-2500-valby-01015168___8_______,Nøddehaven 8 2500 Valby,Nøddehaven 8 2500,103.0,55.6543639,12.4994522,København,Villa,,
2023-11-02,5625000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/kildebroendevej-30-2700-broenshoej-01013648__30_______,Kildebrøndevej 30 2700 Brønshøj,Kildebrøndevej 30 2700,142.0,55.7058183,12.479216,København,Villa,,
2023-07-19,7150000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/amsterdamvej-27-2300-koebenhavn-s-01010144__27_______,Amsterdamvej 27 2300 København S,Amsterdamvej 27 2300,115.0,55.6491874,12.6164824,København,Villa,,
2017-02-24,5300000,"Solgt, Fri handel",1938,https://www.boligsiden.dk/adresse/hoejstrupvej-20-2720-vanloese-01013220__20_______,Højstrupvej 20 2720 Vanløse,Højstrupvej 20 2720,166.0,55.6943848,12.4879095,København,Villa,,
2015-06-15,4600000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/solskraenten-21a-2500-valby-01016716_21a_______,Solskrænten 21A 2500 Valby,Solskrænten 21A 2500,119.0,55.668983,12.482059,København,Villa,,
2022-08-18,7000000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/sonnerupvej-9-2700-broenshoej-01016728___9_______,Sonnerupvej 9 2700 Brønshøj,Sonnerupvej 9 2700,119.0,55.7008136,12.4918171,København,Villa,,
2016-06-07,3700000,"Solgt, Fri handel",1944,https://www.boligsiden.dk/adresse/grevingevej-12-2700-broenshoej-01012296__12_______,Grevingevej 12 2700 Brønshøj,Grevingevej 12 2700,131.0,55.7080007,12.4700708,København,Villa,,
2018-10-06,5150000,"Solgt, Fri handel",1959,https://www.boligsiden.dk/adresse/vestermarksvej-44-2300-koebenhavn-s-01018236__44_______,Vestermarksvej 44 2300 København S,Vestermarksvej 44 2300,148.0,55.6435486,12.5905873,København,Villa,,
2020-08-17,3400000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/gyldenrisvej-23-2300-koebenhavn-s-01012456__23_______,Gyldenrisvej 23 2300 København S,Gyldenrisvej 23 2300,100.0,55.6405813,12.6106404,København,Villa,,
2021-05-11,7625000,"Solgt, Fri handel",1920,https://www.boligsiden.dk/adresse/pernillevej-12-2400-koebenhavn-nv-01015480__12_______,Pernillevej 12 2400 København NV,Pernillevej 12 2400,142.0,55.7182392,12.5370029,København,Villa,,
2021-03-08,6845000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/solskraenten-30-2500-valby-01016716__30_______,Solskrænten 30 2500 Valby,Solskrænten 30 2500,150.0,55.6684691,12.4814867,København,Villa,,
2020-11-29,6400000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/solskraenten-30-2500-valby-01016716__30_______,Solskrænten 30 2500 Valby,Solskrænten 30 2500,150.0,55.6684691,12.4814867,København,Villa,,
2023-08-08,6250000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/genuavej-40b-2300-koebenhavn-s-01012168_40b_______,Genuavej 40B 2300 København S,Genuavej 40B 2300,98.0,55.6568085,12.6255956,København,Villa,,
2016-06-15,3600000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/borrebyvej-11-2700-broenshoej-01010752__11_______,Borrebyvej 11 2700 Brønshøj,Borrebyvej 11 2700,103.0,55.6953673,12.4940996,København,Villa,,
2017-01-13,3450000,"Solgt, Fri handel",1956,https://www.boligsiden.dk/adresse/rosenhaven-15-2500-valby-01015932__15_______,Rosenhaven 15 2500 Valby,Rosenhaven 15 2500,126.0,55.6523486,12.4976371,København,Villa,,
2019-11-19,6695000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/dalmosevej-14-2400-koebenhavn-nv-01011228__14_______,Dalmosevej 14 2400 København NV,Dalmosevej 14 2400,116.0,55.7246047,12.525456,København,Villa,,
2016-10-10,3520000,"Solgt, Fri handel",1948,https://www.boligsiden.dk/adresse/husumvej-29-2700-broenshoej-01013096__29_______,Husumvej 29 2700 Brønshøj,Husumvej 29 2700,120.0,55.7005265,12.4796561,København,Villa,,
2017-02-24,6000000,"Solgt, Fri handel",1957,https://www.boligsiden.dk/adresse/nordre-digevej-33-2300-koebenhavn-s-01015036__33_______,Nordre Digevej 33 2300 København S,Nordre Digevej 33 2300,136.0,55.6505089,12.588935,København,Villa,,
2021-09-03,7160000,"Solgt, Fri handel",1917,https://www.boligsiden.dk/adresse/tschernings-alle-6-2500-valby-01017680___6_______,Tschernings Allé 6 2500 Valby,Tschernings Allé 6 2500,94.0,55.6650405,12.4958189,København,Villa,,
2020-02-27,4300000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/teglstrupvej-22-2100-koebenhavn-oe-01017356__22_______,Teglstrupvej 22 2100 København Ø,Teglstrupvej 22 2100,140.0,55.7202266,12.5548618,København,Villa,,
2022-12-01,4250000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/egholmvej-24-2720-vanloese-01011464__24_______,Egholmvej 24 2720 Vanløse,Egholmvej 24 2720,69.0,55.692342,12.4795789,København,Villa,,
2021-01-16,6925000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/broenshoejholms-alle-51-2700-broenshoej-01010936__51_______,Brønshøjholms Allé 51 2700 Brønshøj,Brønshøjholms Allé 51 2700,113.0,55.70756739999999,12.5014855,København,Villa,,
2016-04-08,5305000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/nystedvej-15-2500-valby-01015132__15_______,Nystedvej 15 2500 Valby,Nystedvej 15 2500,161.0,55.6679505,12.4912149,København,Villa,,
2023-09-25,7150000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/hellasvej-29-2300-koebenhavn-s-01012780__29_______,Hellasvej 29 2300 København S,Hellasvej 29 2300,156.0,55.6445838,12.6255178,København,Villa,,
2016-04-14,4000000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/bristol-alle-16-2300-koebenhavn-s-01010848__16_______,Bristol Allé 16 2300 København S,Bristol Allé 16 2300,139.0,55.64315149999999,12.6057481,København,Villa,,
2020-03-02,8995000,"Solgt, Fri handel",2018,https://www.boligsiden.dk/adresse/engvej-16-2300-koebenhavn-s-01011620__16_______,Engvej 16 2300 København S,Engvej 16 2300,160.0,55.65987730000001,12.6274034,København,Villa,,
2023-04-14,10500000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/kinavej-26-2300-koebenhavn-s-01013668__26_______,Kinavej 26 2300 København S,Kinavej 26 2300,158.0,55.6512488,12.630488,København,Villa,,
2023-09-18,7245000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/broenshoejholms-alle-50-2700-broenshoej-01010936__50_______,Brønshøjholms Allé 50 2700 Brønshøj,Brønshøjholms Allé 50 2700,138.0,55.7073718,12.501885,København,Villa,,
2018-05-20,5300000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/merloesevej-41-2700-broenshoej-01014724__41_______,Merløsevej 41 2700 Brønshøj,Merløsevej 41 2700,175.0,55.7037406,12.4702803,København,Villa,,
2017-03-23,4500000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/merloesevej-41-2700-broenshoej-01014724__41_______,Merløsevej 41 2700 Brønshøj,Merløsevej 41 2700,175.0,55.7037406,12.4702803,København,Villa,,
2020-09-08,8010000,"Solgt, Fri handel",1953,https://www.boligsiden.dk/adresse/ravennavej-12-2300-koebenhavn-s-01015736__12_______,Ravennavej 12 2300 København S,Ravennavej 12 2300,137.0,55.6564707,12.6242672,København,Villa,,
2019-08-12,4850000,"Solgt, Fri handel",1965,https://www.boligsiden.dk/adresse/lykkebovej-54-2500-valby-01014464__54_______,Lykkebovej 54 2500 Valby,Lykkebovej 54 2500,158.0,55.6584906,12.4791067,København,Villa,,
2015-07-19,2250000,"Solgt, Fri handel",1962,https://www.boligsiden.dk/adresse/dyssevaenget-36a-2700-broenshoej-01011400_36a_______,Dyssevænget 36A 2700 Brønshøj,Dyssevænget 36A 2700,115.0,55.7039659,12.4672348,København,Villa,,
2015-02-11,3295000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/toelloesevej-67-2700-broenshoej-01017764__67_______,Tølløsevej 67 2700 Brønshøj,Tølløsevej 67 2700,96.0,55.7024882,12.4863067,København,Villa,,
2020-06-19,2400000,"Solgt, Fri handel",1973,https://www.boligsiden.dk/adresse/slotsherrensvej-110-2720-vanloese-01016600_110_______,Slotsherrensvej 110 2720 Vanløse,Slotsherrensvej 110 2720,135.0,55.69854909999999,12.4751818,København,Villa,,
2019-09-11,3650000,"Solgt, Fri handel",1962,https://www.boligsiden.dk/adresse/danshoejvej-12-2500-valby-01011268__12_______,Danshøjvej 12 2500 Valby,Danshøjvej 12 2500,81.0,55.6607967,12.4934783,København,Villa,,
2021-07-24,4200000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/urtehaven-9-2500-valby-01017872___9_______,Urtehaven 9 2500 Valby,Urtehaven 9 2500,73.0,55.6524914,12.4957206,København,Villa,,
2017-08-10,3200000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/urtehaven-9-2500-valby-01017872___9_______,Urtehaven 9 2500 Valby,Urtehaven 9 2500,73.0,55.6524914,12.4957206,København,Villa,,
2020-02-06,8350000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/hoejsagervej-4-2500-valby-01013216___4_______,Højsagervej 4 2500 Valby,Højsagervej 4 2500,173.0,55.6607673,12.4895051,København,Villa,,
2015-10-26,4600000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/hoejsagervej-4-2500-valby-01013216___4_______,Højsagervej 4 2500 Valby,Højsagervej 4 2500,173.0,55.6607673,12.4895051,København,Villa,,
2016-05-06,5810000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/damstien-26b-2720-vanloese-01011252_26b_______,Damstien 26B 2720 Vanløse,Damstien 26B 2720,151.0,55.6781156,12.4814847,København,Villa,,
2021-07-01,4695000,"Solgt, Fri handel",1944,https://www.boligsiden.dk/adresse/hyrdevangen-31-2400-koebenhavn-nv-01013152__31_______,Hyrdevangen 31 2400 København NV,Hyrdevangen 31 2400,78.0,55.709508,12.5122635,København,Villa,,
2020-12-21,3900000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/kaliforniensvej-22-2300-koebenhavn-s-01013512__22_______,Kaliforniensvej 22 2300 København S,Kaliforniensvej 22 2300,79.0,55.6338181,12.5922233,København,Villa,,
2020-03-31,5600000,"Solgt, Fri handel",2011,https://www.boligsiden.dk/adresse/vejlands-alle-124-2300-koebenhavn-s-01018128_124_______,Vejlands Allé 124 2300 København S,Vejlands Allé 124 2300,216.0,55.6427944,12.594028,København,Villa,,
2018-03-08,7650000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/nystedvej-39-2500-valby-01015132__39_______,Nystedvej 39 2500 Valby,Nystedvej 39 2500,161.0,55.6661106,12.489082,København,Villa,,
2022-06-15,5150000,"Solgt, Fri handel",1944,https://www.boligsiden.dk/adresse/engsvinget-44-2400-koebenhavn-nv-01011616__44_______,Engsvinget 44 2400 København NV,Engsvinget 44 2400,104.0,55.7165179,12.5144123,København,Villa,,
2017-11-15,3650000,"Solgt, Fri handel",1959,https://www.boligsiden.dk/adresse/spangen-1-2700-broenshoej-01016756___1_______,Spangen 1 2700 Brønshøj,Spangen 1 2700,100.0,51.9162991,4.4397365,København,Villa,,
2023-01-17,6675000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/eriksholmvej-22-2720-vanloese-01011644__22_______,Eriksholmvej 22 2720 Vanløse,Eriksholmvej 22 2720,158.0,55.6936325,12.4754815,København,Villa,,
2022-01-25,4195000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/skensvedvej-34-2700-broenshoej-01016444__34_______,Skensvedvej 34 2700 Brønshøj,Skensvedvej 34 2700,106.0,55.7025531,12.4783862,København,Villa,,
2021-05-17,5750000,"Solgt, Fri handel",1945,https://www.boligsiden.dk/adresse/jupitervej-3-2720-vanloese-01013452___3_______,Jupitervej 3 2720 Vanløse,Jupitervej 3 2720,90.0,55.6866852,12.4980291,København,Villa,,
2018-09-11,5401000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/praestegaards-alle-54-2700-broenshoej-01015632__54_______,Præstegårds Allé 54 2700 Brønshøj,Præstegårds Allé 54 2700,125.0,55.7098026,12.4949921,København,Villa,,
2015-07-10,3275000,"Solgt, Fri handel",1926,https://www.boligsiden.dk/adresse/skensvedvej-25-2700-broenshoej-01016444__25_______,Skensvedvej 25 2700 Brønshøj,Skensvedvej 25 2700,191.0,55.7019807,12.477523,København,Villa,,
2023-09-23,8600000,"Solgt, Fri handel",1922,https://www.boligsiden.dk/adresse/stadfeldtsvej-7-2500-valby-01016796___7_______,Stadfeldtsvej 7 2500 Valby,Stadfeldtsvej 7 2500,172.0,55.6622704,12.496372,København,Villa,,
2020-09-25,6800000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/nordre-kongelundsvej-7-2300-koebenhavn-s-01015046___7_______,Nordre Kongelundsvej 7 2300 København S,Nordre Kongelundsvej 7 2300,159.0,55.6442048,12.5893877,København,Villa,,
2016-10-10,4000000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/nordre-kongelundsvej-7-2300-koebenhavn-s-01015046___7_______,Nordre Kongelundsvej 7 2300 København S,Nordre Kongelundsvej 7 2300,159.0,55.6442048,12.5893877,København,Villa,,
2023-04-21,22500000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/svanevaenget-42-2100-koebenhavn-oe-01017148__42_______,Svanevænget 42 2100 København Ø,Svanevænget 42 2100,238.0,55.7176291,12.5824446,København,Villa,,
2021-01-20,21000000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/svanevaenget-42-2100-koebenhavn-oe-01017148__42_______,Svanevænget 42 2100 København Ø,Svanevænget 42 2100,238.0,55.7176291,12.5824446,København,Villa,,
2016-04-14,14800000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/svanevaenget-42-2100-koebenhavn-oe-01017148__42_______,Svanevænget 42 2100 København Ø,Svanevænget 42 2100,238.0,55.7176291,12.5824446,København,Villa,,
2018-06-10,7400000,"Solgt, Fri handel",1938,https://www.boligsiden.dk/adresse/lyngholmvej-37-2720-vanloese-01014480__37_______,Lyngholmvej 37 2720 Vanløse,Lyngholmvej 37 2720,165.0,55.68835679999999,12.4753899,København,Villa,,
2016-04-14,4200000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/klostermarksvej-12-2700-broenshoej-01013768__12_______,Klostermarksvej 12 2700 Brønshøj,Klostermarksvej 12 2700,158.0,55.7111422,12.4651912,København,Villa,,
2019-06-14,4000000,"Solgt, Fri handel",1952,https://www.boligsiden.dk/adresse/kongshaven-62-2500-valby-01013872__62_______,Kongshaven 62 2500 Valby,Kongshaven 62 2500,125.0,55.6545757,12.4922717,København,Villa,,
2019-05-28,5455000,"Solgt, Fri handel",1917,https://www.boligsiden.dk/adresse/eschrichtsvej-32-2500-valby-01011660__32_______,Eschrichtsvej 32 2500 Valby,Eschrichtsvej 32 2500,76.0,55.6624269,12.5027784,København,Villa,,
2016-07-14,4625000,"Solgt, Fri handel",1917,https://www.boligsiden.dk/adresse/eschrichtsvej-32-2500-valby-01011660__32_______,Eschrichtsvej 32 2500 Valby,Eschrichtsvej 32 2500,76.0,55.6624269,12.5027784,København,Villa,,
2016-02-16,4750000,"Solgt, Fri handel",1931,https://www.boligsiden.dk/adresse/hoejmosevej-37-2400-koebenhavn-nv-01013208__37_______,Højmosevej 37 2400 København NV,Højmosevej 37 2400,165.0,55.72322699999999,12.5228754,København,Villa,,
2018-10-10,4650000,"Solgt, Fri handel",1960,https://www.boligsiden.dk/adresse/borghaven-17-2500-valby-01010724__17_______,Borghaven 17 2500 Valby,Borghaven 17 2500,143.0,55.650945,12.4954763,København,Villa,,
2017-07-02,3000000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/fossgaardsvej-14-2720-vanloese-01011888__14_______,Fossgårdsvej 14 2720 Vanløse,Fossgårdsvej 14 2720,75.0,55.689488,12.4793996,København,Villa,,
2018-09-13,6345000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/skyggelundsvej-8-2500-valby-01016548___8_______,Skyggelundsvej 8 2500 Valby,Skyggelundsvej 8 2500,153.0,55.6621628,12.4853807,København,Villa,,
2017-05-16,4395000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/sparresholmvej-13-2700-broenshoej-01016764__13_______,Sparresholmvej 13 2700 Brønshøj,Sparresholmvej 13 2700,151.0,55.7023231,12.5002856,København,Villa,,
2018-10-15,3000000,"Solgt, Fri handel",2019,https://www.boligsiden.dk/adresse/vindingevej-23-2700-broenshoej-01018368__23_______,Vindingevej 23 2700 Brønshøj,Vindingevej 23 2700,170.0,55.7087475,12.459325,København,Villa,,
2017-01-22,4698000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kirkebjerg-alle-4-2720-vanloese-01013680___4_______,Kirkebjerg Allé 4 2720 Vanløse,Kirkebjerg Allé 4 2720,113.0,55.6953818,12.4867991,København,Villa,,
2023-06-08,8225000,"Solgt, Fri handel",1960,https://www.boligsiden.dk/adresse/lyngvigvej-14-2720-vanloese-01014484__14_______,Lyngvigvej 14 2720 Vanløse,Lyngvigvej 14 2720,208.0,55.69061749999999,12.4735919,København,Villa,,
2021-05-27,7450000,"Solgt, Fri handel",1960,https://www.boligsiden.dk/adresse/lyngvigvej-14-2720-vanloese-01014484__14_______,Lyngvigvej 14 2720 Vanløse,Lyngvigvej 14 2720,208.0,55.69061749999999,12.4735919,København,Villa,,
2015-03-08,4100000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/harrestrup-alle-9-2500-valby-01012652___9_______,Harrestrup Allé 9 2500 Valby,Harrestrup Allé 9 2500,159.0,55.6460771,12.5024579,København,Villa,,
2015-03-08,4100000,"Solgt, Fri handel",1970,https://www.boligsiden.dk/adresse/harrestrup-alle-9-2500-valby-01012652___9_______,Harrestrup Allé 9 2500 Valby,Harrestrup Allé 9 2500,159.0,55.6460771,12.5024579,København,Villa,,
2020-05-26,4400000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/skolevangen-27-2700-broenshoej-01016496__27_______,Skolevangen 27 2700 Brønshøj,Skolevangen 27 2700,128.0,55.7106092,12.5074338,København,Villa,,
2020-07-09,6150000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/toelloesevej-79-2700-broenshoej-01017764__79_______,Tølløsevej 79 2700 Brønshøj,Tølløsevej 79 2700,185.0,55.7016494,12.4854451,København,Villa,,
2020-06-04,4570000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/gaunoevej-2-2700-broenshoej-01012140___2_______,Gaunøvej 2 2700 Brønshøj,Gaunøvej 2 2700,137.0,55.698455,12.5010044,København,Villa,,
2016-04-05,3425000,"Solgt, Fri handel",1965,https://www.boligsiden.dk/adresse/gaerdebred-7-2300-koebenhavn-s-01012472___7_______,Gærdebred 7 2300 København S,Gærdebred 7 2300,141.0,55.6525079,12.5921862,København,Villa,,
2015-03-17,2375000,"Solgt, Fri handel",1965,https://www.boligsiden.dk/adresse/gaerdebred-7-2300-koebenhavn-s-01012472___7_______,Gærdebred 7 2300 København S,Gærdebred 7 2300,141.0,55.6525079,12.5921862,København,Villa,,
2021-01-22,4775000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/stenlandsvej-2-2300-koebenhavn-s-01016880___2_______,Stenlandsvej 2 2300 København S,Stenlandsvej 2 2300,136.0,55.6417622,12.5981184,København,Villa,,
2018-10-02,5700000,"Solgt, Fri handel",1961,https://www.boligsiden.dk/adresse/broenshoej-kirkevej-46-2700-broenshoej-01010940__46_______,Brønshøj Kirkevej 46 2700 Brønshøj,Brønshøj Kirkevej 46 2700,108.0,55.7094926,12.4991678,København,Villa,,
2020-07-22,5025000,"Solgt, Fri handel",1958,https://www.boligsiden.dk/adresse/skippingevej-2-2700-broenshoej-01016468___2_______,Skippingevej 2 2700 Brønshøj,Skippingevej 2 2700,130.0,55.70155190000001,12.4829682,København,Villa,,
